301	0   7811	0	0.807508	bm25
353	0	327818	889	0.729659	bm25
353	0	1224890173	890	0.729679	bm25
353	0	21329	891	0.729682	bm25
353	0	26478	892	0.729714	bm25
353	0	24201	893	0.729728	bm25
353	0	11348	894	0.729745	bm25
353	0	344663	895	0.729757	bm25
353	0	940503200107	896	0.729792	bm25
353	0	324781	897	0.729793	bm25
353	0	33214	898	0.729797	bm25
353	0	344493	899	0.729858	bm25
353	0	0228900057	900	0.729859	bm25
353	0	238550	901	0.729927	bm25
353	0	1210900027	902	0.72994	bm25
353	0	3115577	903	0.729949	bm25
353	0	27473	904	0.729974	bm25
353	0	940203200112	905	0.729996	bm25
353	0	234773	906	0.730016	bm25
353	0	20472	907	0.730031	bm25
353	0	24513	908	0.730034	bm25
353	0	35908	909	0.730051	bm25
353	0	3906	910	0.730062	bm25
353	0	339310	911	0.730119	bm25
353	0	316289	912	0.730124	bm25
353	0	233215	913	0.730132	bm25
353	0	311667	914	0.730134	bm25
353	0	239547	915	0.730156	bm25
353	0	333146	916	0.730172	bm25
353	0	34675	917	0.73019	bm25
353	0	19425	918	0.730195	bm25
353	0	112029	919	0.730219	bm25
353	0	110649	920	0.73024	bm25
353	0	50656	921	0.73025	bm25
353	0	112531	922	0.730284	bm25
353	0	49498	923	0.730301	bm25
353	0	65164	924	0.730301	bm25
353	0	28753	925	0.730306	bm25
353	0	52240	926	0.730324	bm25
353	0	336153	927	0.730335	bm25
353	0	4795	928	0.730363	bm25
353	0	33983	929	0.730413	bm25
353	0	322896	930	0.730445	bm25
353	0	412415	931	0.730482	bm25
353	0	327345	932	0.730498	bm25
353	0	341636	933	0.730508	bm25
353	0	27234	934	0.730533	bm25
353	0	48650	935	0.730561	bm25
353	0	410691	936	0.730575	bm25
353	0	4274	937	0.730582	bm25
353	0	31762	938	0.730592	bm25
353	0	211775	939	0.730596	bm25
353	0	940822200022	940	0.730652	bm25
353	0	941000067	941	0.730662	bm25
353	0	59604	942	0.730665	bm25
353	0	3414940	943	0.730671	bm25
353	0	2116225	944	0.730688	bm25
353	0	211763	945	0.730728	bm25
353	0	18882	946	0.730752	bm25
353	0	3900123	947	0.730754	bm25
353	0	243371	948	0.730754	bm25
353	0	46604	949	0.730777	bm25
353	0	311484	950	0.730781	bm25
353	0	177	951	0.730785	bm25
353	0	0302890052	952	0.730787	bm25
353	0	2311397	953	0.730859	bm25
353	0	112037	954	0.730861	bm25
353	0	46633	955	0.730876	bm25
353	0	3413192	956	0.73088	bm25
353	0	8890104	957	0.730901	bm25
353	0	314065	958	0.730914	bm25
353	0	46167	959	0.730916	bm25
353	0	0515900074	960	0.730919	bm25
353	0	3212465	961	0.730943	bm25
353	0	17181	962	0.730975	bm25
353	0	28898	963	0.731	bm25
353	0	11543	964	0.731005	bm25
353	0	3115208	965	0.731025	bm25
353	0	316029	966	0.73104	bm25
353	0	3213583	967	0.731068	bm25
353	0	940124100005	968	0.731	bm25
353	0	217509	969	0.731076	bm25
353	0	25321	970	0.734	bm25
353	0	37424	971	0.739	bm25
353	0	115936	972	0.731161	bm25
353	0	0313900007	973	0.731195	bm25
353	0	940203200137	974	0.731281	bm25
353	0	112000	975	0.731315	bm25
353	0	0702900043	976	0.731319	bm25
353	0	940810100065	977	0.73134	bm25
353	0	412532	978	0.731399	bm25
353	0	940810100069	979	0.731431	bm25
353	0	3215911	980	0.731475	bm25
353	0	21149	981	0.731521	bm25
353	0	2214981	982	0.731576	bm25
353	0	0401890026	983	0.731585	bm25
353	0	418622	984	0.731593	bm25
353	0	41438	985	0.731594	bm25
353	0	30392	986	0.7316	bm25
353	0	312232	987	0.731607	bm25
353	0	3412287	988	0.731614	bm25
353	0	0725900016	989	0.731641	bm25
353	0	2110664	990	0.731646	bm25
353	0	52787	991	0.731668	bm25
353	0	0928890105	992	0.731676	bm25
353	0	246605	993	0.73168	bm25
353	0	1900066	994	0.731705	bm25
353	0	3315344	995	0.731709	bm25
353	0	113318	996	0.731717	bm25
353	0	0620890025	997	0.731742	bm25
353	0	2212	998	0.731838	bm25
353	0	224145	999	0.731841	bm25
354	0	3415836	0	0.716362	bm25
354	0	343157	1	0.716293	bm25
354	0	2116050	2	0.715507	bm25
354	0	12021	3	0.715397	bm25
354	0	413795	4	0.713859	bm25
354	0	0203900029	5	0.713308	bm25
354	0	30633	6	0.712994	bm25
354	0	3214135	7	0.710662	bm25
354	0	32451	8	0.705824	bm25
354	0	0821890005	9	0.704941	bm25
354	0	50780	10	0.704656	bm25
354	0	15930	11	0.704335	bm25
354	0	42084	12	0.704156	bm25
354	0	35382	13	0.703612	bm25
354	0	2431	14	0.703393	bm25
354	0	0318900038	15	0.70275	bm25
354	0	20220	16	0.700955	bm25
354	0	15540	17	0.69741	bm25
354	0	58467	18	0.694928	bm25
354	0	22132	19	0.691796	bm25
354	0	4406	20	0.689016	bm25
354	0	10236	21	0.688123	bm25
354	0	0418890	22	0.678186	bm25
354	0	236467	23	0.676126	bm25
354	0	339754	24	0.675997	bm25
354	0	1900020	25	0.675092	bm25
354	0	5500	26	0.672282	bm25
354	0	67465	27	0.669109	bm25
354	0	30283	28	0.668628	bm25
354	0	66693	29	0.667508	bm25
354	0	227922	30	0.665218	bm25
354	0	1900093	31	0.663678	bm25
354	0	62513	32	0.663509	bm25
354	0	55526	33	0.660216	bm25
354	0	30422	34	0.660176	bm25
354	0	9704	35	0.655931	bm25
354	0	0331890162	36	0.652325	bm25
354	0	38166	37	0.651549	bm25
354	0	3	38	0.646682	bm25
354	0	0324890051	39	0.639052	bm25
354	0	0707900061	40	0.637244	bm25
354	0	25259	41	0.635443	bm25
354	0	32623	42	0.632473	bm25
354	0	0116890087	43	0.630125	bm25
354	0	51159	44	0.62912	bm25
354	0	2410764	45	0.627343	bm25
354	0	341306	46	0.616029	bm25
354	0	2210509	47	0.615087	bm25
354	0	1005890145	48	0.608764	bm25
354	0	25274	49	0.606651	bm25
354	0	42536	50	0.595009	bm25
354	0	45337	51	0.594636	bm25
354	0	336065	52	0.592085	bm25
354	0	30648	53	0.592015	bm25
354	0	343813	54	0.590668	bm25
354	0	56064	55	0.585606	bm25
354	0	0504890212	56	0.585605	bm25
354	0	8770	57	0.583122	bm25
354	0	347083	58	0.582997	bm25
354	0	4229	59	0.574403	bm25
354	0	335247	60	0.571706	bm25
354	0	17148	61	0.569628	bm25
354	0	11914	62	0.566787	bm25
354	0	30974	63	0.556472	bm25
354	0	64721	64	0.556407	bm25
354	0	326797	65	0.549892	bm25
354	0	116642	66	0.542374	bm25
354	0	865	67	0.540413	bm25
354	0	331329	68	0.533862	bm25
354	0	55213	69	0.533342	bm25
354	0	349804	70	0.532097	bm25
354	0	0309890181	71	0.52997	bm25
354	0	63303	72	0.524307	bm25
354	0	0725890113	73	0.519713	bm25
354	0	3412400	74	0.519477	bm25
354	0	14817	75	0.510537	bm25
354	0	66133	76	0.505364	bm25
354	0	58256	77	0.500996	bm25
354	0	217654	78	0.494211	bm25
354	0	35101	79	0.492425	bm25
354	0	2414246	80	0.479816	bm25
354	0	7890012	81	0.472703	bm25
354	0	0317890025	82	0.471458	bm25
354	0	31742	83	0.471215	bm25
354	0	8594	84	0.469544	bm25
354	0	18335	85	0.468188	bm25
354	0	19708	86	0.45463	bm25
354	0	15629	87	0.451852	bm25
354	0	7900067	88	0.448326	bm25
354	0	0921890124	89	0.445596	bm25
354	0	19375	90	0.444758	bm25
354	0	41686	91	0.43842	bm25
354	0	231179	92	0.437834	bm25
354	0	0319900141	93	0.43507	bm25
354	0	1108900173	94	0.434679	bm25
354	0	9448	95	0.429458	bm25
354	0	412673	96	0.422034	bm25
354	0	3435	97	0.418321	bm25
354	0	43880	98	0.417387	bm25
354	0	31422	99	0.410568	bm25
354	0	43646	100	0.407313	bm25
354	0	32746	101	0.403766	bm25
354	0	2213580	102	0.401187	bm25
354	0	0305890262	103	0.397608	bm25
354	0	0827900013	104	0.39693	bm25
354	0	3213701	105	0.3924	bm25
354	0	3077	106	0.382824	bm25
354	0	334162	107	0.380055	bm25
354	0	56331	108	0.378275	bm25
354	0	31578	109	0.368894	bm25
354	0	31059	110	0.36512	bm25
354	0	1228900001		0.357526	bm25
354	0	224177	112	0.355053	bm25
354	0	54989	113	0.353741	bm25
354	0	2210996	114	0.348265	bm25
354	0	0610900115	115	0.345148	bm25
354	0	4701	116	0.343485	bm25
354	0	1021890099	117	0.340548	bm25
354	0	31761	118	0.335124	bm25
354	0	19021	119	0.334218	bm25
354	0	11865	120	0.327777	bm25
354	0	1014900138	121	0.32287	bm25
354	0	0325900076	122	0.321174	bm25
354	0	333271	123	0.319653	bm25
354	0	13162	124	0.316129	bm25
354	0	2415851	125	0.313403	bm25
354	0	239104	126	0.311061	bm25
354	0	59131	127	0.309228	bm25
354	0	2791	128	0.304317	bm25
354	0	58280	129	0.301005	bm25
354	0	342780	130	0.292248	bm25
354	0	0130890092	131	0.291424	bm25
354	0	32335	132	0.287505	bm25
354	0	20190	133	0.27104	bm25
354	0	19701	134	0.270136	bm25
354	0	46957	135	0.267943	bm25
354	0	55657	136	0.263473	bm25
354	0	0212890131	137	0.250251	bm25
354	0	47160	138	0.250036	bm25
354	0	49986	139	0.24612	bm25
354	0	217302	140	0.244866	bm25
354	0	7398	141	0.244664	bm25
354	0	19059	142	0.244571	bm25
354	0	56106	143	0.244457	bm25
354	0	15710	144	0.242582	bm25
354	0	38564	145	0.240681	bm25
354	0	3415198	146	0.232729	bm25
354	0	50320	147	0.232327	bm25
354	0	325900	148	0.229848	bm25
354	0	49525	149	0.229477	bm25
354	0	1051	150	0.22511	bm25
354	0	2113881	151	0.223313	bm25
354	0	1214900068	152	0.223242	bm25
354	0	0408900124	153	0.222789	bm25
354	0	0906890009	154	0.218422	bm25
354	0	1022890020	155	0.215553	bm25
354	0	2114513	156	0.214386	bm25
354	0	0204890034	157	0.212574	bm25
354	0	2112499	158	0.209421	bm25
354	0	55325	159	0.208462	bm25
354	0	16299	160	0.207995	bm25
354	0	43095	161	0.207016	bm25
354	0	0824890005	162	0.206219	bm25
354	0	41683	163	0.203021	bm25
354	0	0328900088	164	0.201139	bm25
354	0	39225	165	0.198796	bm25
354	0	14253	166	0.198557	bm25
354	0	2416121	167	0.198275	bm25
354	0	25555	168	0.197971	bm25
354	0	15657	169	0.196651	bm25
354	0	45309	170	0.196491	bm25
354	0	211823	171	0.194783	bm25
354	0	0730900100	172	0.193455	bm25
354	0	18173	173	0.192644	bm25
354	0	37161	174	0.189039	bm25
354	0	50160	175	0.189019	bm25
354	0	0827890137	176	0.18843	bm25
354	0	3416928	177	0.188217	bm25
354	0	215456	178	0.187629	bm25
354	0	0904900093	179	0.186901	bm25
354	0	37068	180	0.186696	bm25
354	0	0606900085	181	0.186453	bm25
354	0	228442	182	0.185964	bm25
354	0	588	183	0.185558	bm25
354	0	219823	184	0.185332	bm25
354	0	0310900155	185	0.183556	bm25
354	0	24101	186	0.182015	bm25
354	0	31302	187	0.181458	bm25
354	0	9648	188	0.180621	bm25
354	0	62369	189	0.180436	bm25
354	0	705	190	0.179405	bm25
354	0	33118	191	0.179347	bm25
354	0	55566	192	0.179038	bm25
354	0	49978	193	0.178995	bm25
354	0	2631	194	0.178448	bm25
354	0	46609	195	0.178134	bm25
354	0	22052	196	0.176655	bm25
354	0	3416585	197	0.176412	bm25
354	0	3890119	198	0.17641	bm25
354	0	225219	199	0.175128	bm25
354	0	115357	200	0.174858	bm25
354	0	64589	201	0.173759	bm25
354	0	0426900136	202	0.173039	bm25
354	0	117401	203	0.172909	bm25
354	0	3110793	204	0.172875	bm25
354	0	28917	205	0.171224	bm25
354	0	2115909	206	0.169075	bm25
354	0	117133	207	0.168837	bm25
354	0	1211900094	208	0.168577	bm25
354	0	25358	209	0.168539	bm25
354	0	47647	210	0.168417	bm25
354	0	347900	211	0.168094	bm25
354	0	313546	212	0.168089	bm25
354	0	45989	213	0.167951	bm25
354	0	2114665	214	0.16766	bm25
354	0	113514	215	0.167333	bm25
354	0	234252	216	0.167298	bm25
354	0	61692	217	0.166799	bm25
354	0	16444	218	0.166647	bm25
354	0	246630	219	0.166522	bm25
354	0	2116084	220	0.165914	bm25
354	0	46382	221	0.165682	bm25
354	0	19062	222	0.16523	bm25
354	0	2787	223	0.163827	bm25
354	0	0227900073	224	0.163738	bm25
354	0	23617	225	0.163466	bm25
354	0	8126	226	0.163324	bm25
354	0	0403890098	227	0.163233	bm25
354	0	9680	228	0.16319	bm25
354	0	56269	229	0.163011	bm25
354	0	215227	230	0.162858	bm25
354	0	3314778	231	0.162711	bm25
354	0	0405890061	232	0.162706	bm25
354	0	56297	233	0.162581	bm25
354	0	54973	234	0.162577	bm25
354	0	317603	235	0.162468	bm25
354	0	6525	236	0.162396	bm25
354	0	2315384	237	0.162131	bm25
354	0	1018890154	238	0.162053	bm25
354	0	242971	239	0.161722	bm25
354	0	22715	240	0.16169	bm25
354	0	34152	241	0.161489	bm25
354	0	1222890033	242	0.161452	bm25
354	0	34700	243	0.16121	bm25
354	0	248044	244	0.161182	bm25
354	0	313547	245	0.161027	bm25
354	0	2310176	246	0.160931	bm25
354	0	3213062	247	0.160792	bm25
354	0	0615890042	248	0.165	bm25
354	0	246883	249	0.160608	bm25
354	0	246968	250	0.160495	bm25
354	0	45530	251	0.160438	bm25
354	0	36451	252	0.160207	bm25
354	0	3416990	253	0.160098	bm25
354	0	310152	254	0.16009	bm25
354	0	246399	255	0.160018	bm25
354	0	9069	256	0.159884	bm25
354	0	1226900028	257	0.159429	bm25
354	0	334160	258	0.159259	bm25
354	0	242978	259	0.15909	bm25
354	0	41015	260	0.159007	bm25
354	0	3313310	261	0.158926	bm25
354	0	19738	262	0.158814	bm25
354	0	32531	263	0.158728	bm25
354	0	0220890009	264	0.158696	bm25
354	0	8948	265	0.1586	bm25
354	0	3892	266	0.158514	bm25
354	0	0504900044	267	0.158461	bm25
354	0	2211479	268	0.158211	bm25
354	0	23749	269	0.157576	bm25
354	0	247838	270	0.157544	bm25
354	0	36104	271	0.157499	bm25
354	0	55315	272	0.157357	bm25
354	0	318180	273	0.157215	bm25
354	0	229194	274	0.157027	bm25
354	0	65324	275	0.156709	bm25
354	0	15993	276	0.15664	bm25
354	0	110857	277	0.15637	bm25
354	0	6544	278	0.156316	bm25
354	0	55888	279	0.156216	bm25
354	0	117155	280	0.156211	bm25
354	0	26513	281	0.156192	bm25
354	0	25713	282	0.155793	bm25
354	0	23458	283	0.155788	bm25
354	0	1010890073	284	0.155707	bm25
354	0	38493	285	0.155705	bm25
354	0	314334	286	0.155669	bm25
354	0	55324	287	0.155625	bm25
354	0	56336	288	0.155613	bm25
354	0	24182	289	0.155608	bm25
354	0	235038	290	0.155455	bm25
354	0	0622900110	291	0.155246	bm25
354	0	225855	292	0.155134	bm25
354	0	8490	293	0.155114	bm25
354	0	15	294	0.155056	bm25
354	0	31046	295	0.154879	bm25
354	0	8712	296	0.154788	bm25
354	0	3413323	297	0.15474	bm25
354	0	310428	298	0.154706	bm25
354	0	10747	299	0.154547	bm25
354	0	237873	300	0.154542	bm25
354	0	2311668	301	0.154522	bm25
354	0	244295	302	0.154475	bm25
354	0	21937	303	0.154462	bm25
354	0	3113289	304	0.154391	bm25
354	0	21898	305	0.154378	bm25
354	0	8658	306	0.154274	bm25
354	0	221990	307	0.154183	bm25
354	0	22584	308	0.154158	bm25
354	0	23961	309	0.154086	bm25
354	0	27591	310	0.154052	bm25
354	0	1009890065	311	0.154024	bm25
354	0	0511890046	312	0.154015	bm25
354	0	0320900151	313	0.153961	bm25
354	0	23371	314	0.153942	bm25
354	0	16890	315	0.153788	bm25
354	0	61186	316	0.153567	bm25
354	0	8663	317	0.153483	bm25
354	0	63777	318	0.153475	bm25
354	0	46384	319	0.153449	bm25
354	0	58822	320	0.153378	bm25
354	0	50942	321	0.153348	bm25
354	0	48700	322	0.153315	bm25
354	0	237676	323	0.15329	bm25
354	0	21899	324	0.153232	bm25
354	0	0618890104	325	0.153221	bm25
354	0	55214	326	0.153172	bm25
354	0	0928900093	327	0.153163	bm25
354	0	222586	328	0.153161	bm25
354	0	52018	329	0.153099	bm25
354	0	1013890091	330	0.152986	bm25
354	0	24549	331	0.152946	bm25
354	0	24531	332	0.152946	bm25
354	0	63005	333	0.152907	bm25
354	0	20291	334	0.152866	bm25
354	0	1018	335	0.152835	bm25
354	0	2676	336	0.152752	bm25
354	0	2314512	337	0.152734	bm25
354	0	11510	338	0.152699	bm25
354	0	24568	339	0.152677	bm25
354	0	117286	340	0.152662	bm25
354	0	31534	341	0.152624	bm25
354	0	26185	342	0.15252	bm25
354	0	3211939	343	0.152481	bm25
354	0	9840	344	0.152434	bm25
354	0	46383	345	0.152421	bm25
354	0	1014890008	346	0.152292	bm25
354	0	36332	347	0.15221	bm25
354	0	39309	348	0.152193	bm25
354	0	34559	349	0.152159	bm25
354	0	12141	350	0.152152	bm25
354	0	18052	351	0.152123	bm25
354	0	940404000091	352	0.152039	bm25
354	0	68053	353	0.152036	bm25
354	0	0120900091	354	0.1519	bm25
354	0	0108890110	355	0.15186	bm25
354	0	27006	356	0.151847	bm25
354	0	9218	357	0.151787	bm25
354	0	24844	358	0.151757	bm25
354	0	17675	359	0.151745	bm25
354	0	3114536	360	0.151692	bm25
354	0	25426	361	0.151633	bm25
354	0	0131900102	362	0.15158	bm25
354	0	66496	363	0.15157	bm25
354	0	47243	364	0.151559	bm25
354	0	24775	365	0.151548	bm25
354	0	9890054	366	0.151514	bm25
354	0	67894	367	0.151512	bm25
354	0	2660	368	0.151493	bm25
354	0	0503900185	369	0.151479	bm25
354	0	254	370	0.151447	bm25
354	0	12143	371	0.151447	bm25
354	0	0509890154	372	0.151433	bm25
354	0	42893	373	0.151423	bm25
354	0	14018	374	0.151389	bm25
354	0	1202900108	375	0.151381	bm25
354	0	196	376	0.151376	bm25
354	0	37730	377	0.151368	bm25
354	0	37752	378	0.151355	bm25
354	0	43806	379	0.151261	bm25
354	0	2414405	380	0.151212	bm25
354	0	13775	381	0.151202	bm25
354	0	8153	382	0.15114	bm25
354	0	1105890176	383	0.151128	bm25
354	0	59446	384	0.151092	bm25
354	0	0316900024	385	0.151021	bm25
354	0	56	386	0.151014	bm25
354	0	4045	387	0.150962	bm25
354	0	7514	388	0.150953	bm25
354	0	43412	389	0.150919	bm25
354	0	50204	390	0.159	bm25
354	0	56252	391	0.150787	bm25
354	0	68440	392	0.150781	bm25
354	0	112786	393	0.150683	bm25
354	0	17882	394	0.150667	bm25
354	0	74	395	0.150665	bm25
354	0	72	396	0.150665	bm25
354	0	1211900092	397	0.150661	bm25
354	0	319678	398	0.150636	bm25
354	0	53727	399	0.150605	bm25
354	0	1217890227	400	0.1506	bm25
354	0	331821	401	0.150546	bm25
354	0	37555	402	0.150539	bm25
354	0	30248	403	0.150538	bm25
354	0	0211890119	404	0.150514	bm25
354	0	1028900237	405	0.15051	bm25
354	0	1225890023	406	0.150492	bm25
354	0	58528	407	0.15048	bm25
354	0	25268	408	0.150455	bm25
354	0	0423900038	409	0.150447	bm25
354	0	38271	410	0.150439	bm25
354	0	1007900070	411	0.150438	bm25
354	0	0703890074	412	0.150427	bm25
354	0	3114799	413	0.150406	bm25
354	0	45377	414	0.150385	bm25
354	0	44944	415	0.150377	bm25
354	0	0511890027	416	0.150365	bm25
354	0	237993	417	0.150318	bm25
354	0	13059	418	0.150318	bm25
354	0	9137	419	0.150302	bm25
354	0	1127900058	420	0.150299	bm25
354	0	1123890007	421	0.150264	bm25
354	0	3114925	422	0.150263	bm25
354	0	3505	423	0.150221	bm25
354	0	19402	424	0.15022	bm25
354	0	58187	425	0.150219	bm25
354	0	0425890094	426	0.150202	bm25
354	0	224547	427	0.150194	bm25
354	0	40152	428	0.150176	bm25
354	0	0320900021	429	0.150139	bm25
354	0	68881	430	0.150128	bm25
354	0	39390	431	0.150122	bm25
354	0	43570	432	0.150093	bm25
354	0	8890152	433	0.150043	bm25
354	0	949	434	0.150043	bm25
354	0	3423	435	0.150037	bm25
354	0	36925	436	0.150028	bm25
354	0	36752	437	0.150012	bm25
354	0	0709900060	438	0.150001	bm25
354	0	25636	439	0.150001	bm25
354	0	5859	440	0.149987	bm25
354	0	1229900014	441	0.149986	bm25
354	0	13875	442	0.149979	bm25
354	0	0704900032	443	0.149977	bm25
354	0	0925900101	444	0.149974	bm25
354	0	36323	445	0.149972	bm25
354	0	25124	446	0.149963	bm25
354	0	50024	447	0.149948	bm25
354	0	341375	448	0.149941	bm25
354	0	13869	449	0.14993	bm25
354	0	0401890021	450	0.149912	bm25
354	0	45909	451	0.149903	bm25
354	0	45626	452	0.149903	bm25
354	0	23447	453	0.149878	bm25
354	0	1009900097	454	0.149858	bm25
354	0	0605900098	455	0.149846	bm25
354	0	55241	456	0.14984	bm25
354	0	61276	457	0.149805	bm25
354	0	8	458	0.149802	bm25
354	0	0426890003	459	0.149791	bm25
354	0	236556	460	0.149791	bm25
354	0	0702900016	461	0.149768	bm25
354	0	56478	462	0.149766	bm25
354	0	2633	463	0.149748	bm25
354	0	44957	464	0.149705	bm25
354	0	57610	465	0.149697	bm25
354	0	29900	466	0.149695	bm25
354	0	0503900027	467	0.149678	bm25
354	0	414347	468	0.149663	bm25
354	0	38680	469	0.149649	bm25
354	0	0525900016	470	0.149644	bm25
354	0	51988	471	0.149627	bm25
354	0	68551	472	0.149623	bm25
354	0	28398	473	0.14961	bm25
354	0	15259	474	0.149604	bm25
354	0	244625	475	0.149545	bm25
354	0	1211900075	476	0.149523	bm25
354	0	2303	477	0.149513	bm25
354	0	31370	478	0.149489	bm25
354	0	31594	479	0.149482	bm25
354	0	1900162	480	0.149458	bm25
354	0	36370	481	0.149449	bm25
354	0	0127890129	482	0.149443	bm25
354	0	2208	483	0.149416	bm25
354	0	15644	484	0.149411	bm25
354	0	3414511	485	0.149405	bm25
354	0	0326900018	486	0.149368	bm25
354	0	631	487	0.149356	bm25
354	0	2789	488	0.149343	bm25
354	0	68548	489	0.149339	bm25
354	0	112568	490	0.149332	bm25
354	0	10846	491	0.149326	bm25
354	0	20289	492	0.149325	bm25
354	0	0904900099	493	0.149323	bm25
354	0	2411411	494	0.149315	bm25
354	0	50504	495	0.149314	bm25
354	0	38422	496	0.149309	bm25
354	0	60243	497	0.14928	bm25
354	0	337607	498	0.149258	bm25
354	0	0609900025	499	0.149257	bm25
354	0	26528	500	0.14925	bm25
354	0	38920	501	0.149237	bm25
354	0	0603900236	502	0.149236	bm25
354	0	0604900068	503	0.149214	bm25
354	0	34919	504	0.149209	bm25
354	0	18463	505	0.1492	bm25
354	0	0525890101	506	0.149197	bm25
354	0	44510	507	0.149183	bm25
354	0	32007	508	0.14918	bm25
354	0	0402890055	509	0.149168	bm25
354	0	54813	510	0.149161	bm25
354	0	246412	511	0.149156	bm25
354	0	900	512	0.149145	bm25
354	0	25443	513	0.149137	bm25
354	0	0408900128	514	0.149128	bm25
354	0	25044	515	0.149127	bm25
354	0	22478	516	0.149124	bm25
354	0	31130	517	0.14912	bm25
354	0	1015890174	518	0.149116	bm25
354	0	8724	519	0.149074	bm25
354	0	1226890059	520	0.149062	bm25
354	0	50175	521	0.149051	bm25
354	0	54946	522	0.149042	bm25
354	0	38175	523	0.149035	bm25
354	0	0304890015	524	0.149032	bm25
354	0	63262	525	0.149025	bm25
354	0	328401	526	0.149017	bm25
354	0	49371	527	0.148967	bm25
354	0	28803	528	0.148942	bm25
354	0	14891	529	0.148939	bm25
354	0	62584	530	0.148932	bm25
354	0	7081	531	0.14893	bm25
354	0	39776	532	0.148926	bm25
354	0	30281	533	0.148919	bm25
354	0	34492	534	0.148902	bm25
354	0	31434	535	0.148893	bm25
354	0	31820	536	0.148888	bm25
354	0	0128900191	537	0.148886	bm25
354	0	11885	538	0.148871	bm25
354	0	24157	539	0.148845	bm25
354	0	55408	540	0.148844	bm25
354	0	0104890118	541	0.148843	bm25
354	0	30384	542	0.14884	bm25
354	0	37688	543	0.148815	bm25
354	0	27714	544	0.148813	bm25
354	0	3316991	545	0.148777	bm25
354	0	1220900200	546	0.148769	bm25
354	0	415521	547	0.148768	bm25
354	0	43284	548	0.148768	bm25
354	0	25680	549	0.148768	bm25
354	0	8736	550	0.148767	bm25
354	0	65665	551	0.148761	bm25
354	0	41657	552	0.148743	bm25
354	0	890113	553	0.148741	bm25
354	0	37415	554	0.148735	bm25
354	0	12683	555	0.148714	bm25
354	0	56525	556	0.148699	bm25
354	0	0703900003	557	0.148695	bm25
354	0	2892	558	0.148685	bm25
354	0	23565	559	0.148685	bm25
354	0	31047	560	0.148639	bm25
354	0	0417890009	561	0.148622	bm25
354	0	46288	562	0.148621	bm25
354	0	56048	563	0.14862	bm25
354	0	14232	564	0.148607	bm25
354	0	36608	565	0.148604	bm25
354	0	68295	566	0.148584	bm25
354	0	8162	567	0.148569	bm25
354	0	0402900026	568	0.148561	bm25
354	0	3642	569	0.148555	bm25
354	0	12366	570	0.148555	bm25
354	0	246482	571	0.14855	bm25
354	0	55409	572	0.148549	bm25
354	0	1025890075	573	0.148545	bm25
354	0	22806	574	0.148535	bm25
354	0	22776	575	0.148518	bm25
354	0	68836	576	0.148512	bm25
354	0	237709	577	0.148507	bm25
354	0	62509	578	0.148507	bm25
354	0	59036	579	0.148486	bm25
354	0	25260	580	0.148473	bm25
354	0	12364	581	0.148458	bm25
354	0	5890037	582	0.148438	bm25
354	0	33966	583	0.148403	bm25
354	0	0311900003	584	0.148387	bm25
354	0	22605	585	0.148375	bm25
354	0	37049	586	0.148349	bm25
354	0	34776	587	0.14833	bm25
354	0	14861	588	0.148329	bm25
354	0	6890043	589	0.148321	bm25
354	0	1014900016	590	0.148316	bm25
354	0	221706	591	0.148314	bm25
354	0	5900120	592	0.148305	bm25
354	0	62542	593	0.148298	bm25
354	0	1980	594	0.148297	bm25
354	0	28939	595	0.148282	bm25
354	0	36779	596	0.148281	bm25
354	0	2054	597	0.148281	bm25
354	0	1204890	598	0.148278	bm25
354	0	3214720	599	0.148275	bm25
354	0	35936	600	0.14826	bm25
354	0	211578	601	0.148257	bm25
354	0	54644	602	0.148253	bm25
354	0	15049	603	0.148243	bm25
354	0	3416115	604	0.148237	bm25
354	0	46822	605	0.148234	bm25
354	0	15253	606	0.14823	bm25
354	0	1027900049	607	0.148223	bm25
354	0	51180	608	0.148206	bm25
354	0	54947	609	0.148203	bm25
354	0	27434	610	0.148203	bm25
354	0	315400	611	0.148198	bm25
354	0	13555	612	0.148192	bm25
354	0	25021	613	0.148186	bm25
354	0	68547	614	0.148176	bm25
354	0	6546	615	0.148168	bm25
354	0	66574	616	0.148164	bm25
354	0	49777	617	0.14816	bm25
354	0	23062	618	0.148156	bm25
354	0	38165	619	0.148154	bm25
354	0	0524900162	620	0.148148	bm25
354	0	9240	621	0.148148	bm25
354	0	29813	622	0.148148	bm25
354	0	56575	623	0.148147	bm25
354	0	42724	624	0.148146	bm25
354	0	227307	625	0.148144	bm25
354	0	112977	626	0.148142	bm25
354	0	0922900094	627	0.148141	bm25
354	0	328182	628	0.148135	bm25
354	0	30638	629	0.148134	bm25
354	0	333484	630	0.148131	bm25
354	0	35910	631	0.148126	bm25
354	0	23853	632	0.148125	bm25
354	0	0121900179	633	0.148122	bm25
354	0	63180	634	0.148122	bm25
354	0	0131890045	635	0.14812	bm25
354	0	10207	636	0.148101	bm25
354	0	50963	637	0.148084	bm25
354	0	249274	638	0.148083	bm25
354	0	8689	639	0.148081	bm25
354	0	1725	640	0.148076	bm25
354	0	24905	641	0.148075	bm25
354	0	4614	642	0.148068	bm25
354	0	16561	643	0.148064	bm25
354	0	3417261	644	0.14806	bm25
354	0	417664	645	0.148059	bm25
354	0	10157	646	0.148058	bm25
354	0	54755	647	0.148054	bm25
